batch_id,batch_size,start_time,end_time,total_time_ms,pipeline_utilization,accuracy,images_per_second,model_name,num_devices,timestamp
0,8,1751093274.5588644,1751093281.2531006,6694.236278533936,0.0,62.5,1.1950579075992867,,1,2025-06-28T01:48:01.253205
2,8,1751093274.5662897,1751093281.489144,6922.854423522949,0.0,75.0,1.155592694946329,,1,2025-06-28T01:48:01.489238
1,8,1751093274.5625994,1751093281.6646192,7102.019786834717,0.0,62.5,1.1264401170537293,,1,2025-06-28T01:48:01.664706
4,8,1751093281.5030556,1751093287.791099,6288.04349899292,0.0,62.5,1.2722558298588844,,1,2025-06-28T01:48:07.791186
3,8,1751093281.2771835,1751093288.0874045,6810.220956802368,0.0,100.0,1.1747049105667011,,1,2025-06-28T01:48:08.087497
5,8,1751093281.6883962,1751093288.4541123,6765.716075897217,0.0,100.0,1.182432119565275,,1,2025-06-28T01:48:08.454199
6,8,1751093287.8049846,1751093292.7836218,4978.637218475342,0.0,75.0,1.6068654229941906,,1,2025-06-28T01:48:12.783717
7,8,1751093288.111356,1751093292.8646095,4753.25345993042,0.0,87.5,1.6830577345473825,,1,2025-06-28T01:48:12.864690
