batch_id,batch_size,start_time,end_time,total_time_ms,pipeline_utilization,accuracy,images_per_second,model_name,num_devices,timestamp
1,8,1751093318.8438582,1751093325.5948853,6751.0271072387695,0.0,75.0,1.1850048700622196,,1,2025-06-28T01:48:45.595000
2,8,1751093318.84749,1751093325.9013357,7053.845643997192,0.0,100.0,1.1341331245046429,,1,2025-06-28T01:48:45.901429
0,8,1751093318.8401456,1751093325.925118,7084.972381591797,0.0,100.0,1.129150484874949,,1,2025-06-28T01:48:45.925203
4,8,1751093325.9147582,1751093332.5665917,6651.833534240723,0.0,75.0,1.2026759176728503,,1,2025-06-28T01:48:52.566693
5,8,1751093325.9487417,1751093332.5770981,6628.356456756592,0.0,87.5,1.206935693967579,,1,2025-06-28T01:48:52.577168
3,8,1751093325.608743,1751093332.6250646,7016.321659088135,0.0,100.0,1.140198581066722,,1,2025-06-28T01:48:52.625133
6,8,1751093332.5808551,1751093337.5494041,4968.549013137817,0.0,75.0,1.610128023059938,,1,2025-06-28T01:48:57.549501
7,8,1751093332.5844388,1751093337.6407063,5056.267499923706,0.0,75.0,1.5821947711668165,,1,2025-06-28T01:48:57.640785
