batch_id,batch_size,start_time,end_time,total_time_ms,pipeline_utilization,accuracy,images_per_second,model_name,num_devices,timestamp
1,8,1751093151.2431417,1751093158.2350302,6991.888523101807,0.0,100.0,1.1441830019982877,,1,2025-06-28T01:45:58.235147
0,8,1751093151.2396767,1751093158.289715,7050.0383377075195,0.0,25.0,1.134745602334041,,1,2025-06-28T01:45:58.289778
2,8,1751093151.2461522,1751093158.364493,7118.340730667114,0.0,75.0,1.1238574132219517,,1,2025-06-28T01:45:58.364577
4,8,1751093158.313674,1751093164.9643254,6650.651454925537,0.0,100.0,1.202889679938816,,1,2025-06-28T01:46:04.964462
3,8,1751093158.2491171,1751093164.9791598,6730.0426959991455,0.0,75.0,1.1886997395656664,,1,2025-06-28T01:46:04.979241
5,8,1751093158.388312,1751093165.345752,6957.43989944458,0.0,100.0,1.1498482366536358,,1,2025-06-28T01:46:05.345838
6,8,1751093164.9786384,1751093169.9772987,4998.660326004028,0.0,75.0,1.6004288105719855,,1,2025-06-28T01:46:09.977393
7,8,1751093165.002791,1751093169.9875884,4984.797477722168,0.0,100.0,1.60487964370734,,1,2025-06-28T01:46:09.987671
