batch_id,batch_size,start_time,end_time,total_time_ms,pipeline_utilization,accuracy,images_per_second,model_name,num_devices,timestamp
0,8,1751093055.3025043,1751093061.8848684,6582.364082336426,0.0,87.5,1.2153688097362705,,1,2025-06-28T01:44:21.885004
1,8,1751093055.3056517,1751093062.1509705,6845.318794250488,0.0,75.0,1.1686818744978467,,1,2025-06-28T01:44:22.151050
2,8,1751093055.308638,1751093062.2152102,6906.572103500366,0.0,100.0,1.1583170174891053,,1,2025-06-28T01:44:22.215298
4,8,1751093062.1746187,1751093068.2209034,6046.2846755981445,0.0,75.0,1.3231265858663162,,1,2025-06-28T01:44:28.221021
3,8,1751093061.9087684,1751093068.436448,6527.679681777954,0.0,75.0,1.2255503318172971,,1,2025-06-28T01:44:28.436540
5,8,1751093062.238853,1751093068.8029735,6564.120531082153,0.0,100.0,1.2187466640989801,,1,2025-06-28T01:44:28.803052
7,8,1751093068.460138,1751093073.1428006,4682.662487030029,0.0,100.0,1.708429770917354,,1,2025-06-28T01:44:33.142886
6,8,1751093068.234728,1751093073.2541647,5019.436597824097,0.0,87.5,1.5938043730780391,,1,2025-06-28T01:44:33.254245
